"","X","Series","Period","Method","RMSE","MAE","MAPE"
"26513",53,"N0264","YEARLY","meanBaggedBEAT",0.0811024884166951,0.0731353554559748,5.35922762488508
"26514",54,"N0264","YEARLY","medianBaggedBEAT",0.0804058179480049,0.0726260169405374,5.32309713553805
"26515",55,"N0264","YEARLY","meanPertBEAT",0.0731958789271859,0.0651472676460108,4.76531599791171
"26516",56,"N0264","YEARLY","medianPertBEAT",0.0666064611164054,0.0592920610851863,4.33723256894508
"26517",57,"N0265","YEARLY","Auto.Arima",0.0417698487475439,0.0385889288613053,2.67948850072852
"26518",58,"N0265","YEARLY","BSTS",0.0835870766381605,0.0562090284833706,3.86685402899296
"26519",59,"N0265","YEARLY","ETS",0.0458543140407536,0.0390312659674852,2.70721739407428
"26520",60,"N0265","YEARLY","THETA",0.0806463046781844,0.0766486494570295,5.32079910148883
"26521",61,"N0265","YEARLY","BEA",0.0537995713243567,0.0408914997207115,2.83143408011599
"26522",62,"N0265","YEARLY","EAT",0.041663420397702,0.0375639472158271,2.61525003646419
"26523",63,"N0265","YEARLY","BAT",0.0402911085883484,0.0383421649467346,2.66506675414612
"26524",64,"N0265","YEARLY","BET",0.0408762509485826,0.0384896106487946,2.67430971859471
"26525",65,"N0265","YEARLY","BEAT",0.0410724656672459,0.0385144402019223,2.67560441412816
"26526",66,"N0265","YEARLY","medianBEAT",0.0435548044635461,0.0388100974143952,2.69335294740139
"26527",67,"N0265","YEARLY","meanBaggedBEAT",0.040145217225109,0.0370478923947173,2.57098677691259
"26528",68,"N0265","YEARLY","medianBaggedBEAT",0.0399948801615455,0.0379197872353228,2.63439403231768
"26529",69,"N0265","YEARLY","meanPertBEAT",0.0412227613457372,0.0394913408818568,2.75105976538991
"26530",70,"N0265","YEARLY","medianPertBEAT",0.0448628119474036,0.0428168297018042,2.9846793695661
"26531",71,"N0266","YEARLY","Auto.Arima",0.0260092277089666,0.0239138761129403,1.75815926197996
"26532",72,"N0266","YEARLY","BSTS",0.0430601542867483,0.040907757691504,3.01221787725037
"26533",73,"N0266","YEARLY","ETS",0.0762121484532933,0.0719940592807973,5.28940565966937
"26534",74,"N0266","YEARLY","THETA",0.083839395354731,0.0768860497047866,5.62697737668941
"26535",75,"N0266","YEARLY","BEA",0.0482560505854314,0.0456052310284138,3.35326093296656
"26536",76,"N0266","YEARLY","EAT",0.0617863796336096,0.0575979950328414,4.22484743277958
"26537",77,"N0266","YEARLY","BAT",0.0506990562324772,0.0472358945030769,3.46578483863991
"26538",78,"N0266","YEARLY","BET",0.0675534196615482,0.063262622225696,4.64286697120305
"26539",79,"N0266","YEARLY","BEAT",0.0570505709973505,0.053425435697507,3.92169004389728
"26540",80,"N0266","YEARLY","medianBEAT",0.0591625656162168,0.0555346250849871,4.07818297849544
"26541",81,"N0266","YEARLY","meanBaggedBEAT",0.060930652305841,0.057459653352603,4.2216176199994
"26542",82,"N0266","YEARLY","medianBaggedBEAT",0.0622829540794688,0.0588454643046583,4.32457233555692
"26543",83,"N0266","YEARLY","meanPertBEAT",0.0670579739406628,0.0636006538716748,4.67626058178115
"26544",84,"N0266","YEARLY","medianPertBEAT",0.0681587922610914,0.0647954543390642,4.76572927640141
"26545",85,"N0267","YEARLY","Auto.Arima",0.0436171540980951,0.0337394352930773,2.50589899943936
"26546",86,"N0267","YEARLY","BSTS",0.0413838789671401,0.0339652973882235,2.54275378143793
"26547",87,"N0267","YEARLY","ETS",0.0759529715773281,0.0654109984693754,4.91580130447671
"26548",88,"N0267","YEARLY","THETA",0.114100129537752,0.100020285454963,7.53225214970915
"26549",89,"N0267","YEARLY","BEA",0.0534673093225686,0.0443719103835587,3.321484695118
"26550",90,"N0267","YEARLY","EAT",0.0776198946140313,0.0663902397391386,4.98465081787507
"26551",91,"N0267","YEARLY","BAT",0.0659903694774996,0.0559083393787546,4.19363497686215
"26552",92,"N0267","YEARLY","BET",0.0769522523052466,0.0664655271041873,4.99693574520793
"26553",93,"N0267","YEARLY","BEAT",0.0684737718538319,0.0582840041514098,4.37417655876579
"26554",94,"N0267","YEARLY","medianBEAT",0.0599145942783942,0.0506651725854342,3.80015043518513
"26555",95,"N0267","YEARLY","meanBaggedBEAT",0.0768982599624394,0.0663896912450541,4.99057117723345
"26556",96,"N0267","YEARLY","medianBaggedBEAT",0.0806286115335174,0.0703065732133027,5.29174910888289
"26557",97,"N0267","YEARLY","meanPertBEAT",0.0824653052516983,0.0725431543653917,5.46714490979618
"26558",98,"N0267","YEARLY","medianPertBEAT",0.080667939127745,0.0709491110743084,5.34717462477516
"26559",99,"N0268","YEARLY","Auto.Arima",0.0354838612147421,0.0338065449404322,2.57596051071196
"26560",100,"N0268","YEARLY","BSTS",0.0161578532389772,0.0140254843408885,1.08691071977215
"26561",101,"N0268","YEARLY","ETS",0.0433908759260282,0.0351088551918947,2.58060218364039
"26562",102,"N0268","YEARLY","THETA",0.0425799408288849,0.0354121841453468,2.61110996225197
"26563",103,"N0268","YEARLY","BEA",0.017413669717015,0.0158710296979974,1.22121772946798
"26564",104,"N0268","YEARLY","EAT",0.0240620638384276,0.0218049355666987,1.63522812442076
"26565",105,"N0268","YEARLY","BAT",0.0177560579491003,0.0160522914093656,1.23757038854576
"26566",106,"N0268","YEARLY","BET",0.0308625295851374,0.0263323038639834,1.95203160002604
"26567",107,"N0268","YEARLY","BEAT",0.0210163099732606,0.0196053776841933,1.47990048437649
"26568",108,"N0268","YEARLY","medianBEAT",0.0252920954364007,0.0219440282000278,1.63774630821886
"26569",109,"N0268","YEARLY","meanBaggedBEAT",0.0276485900114302,0.023185256971636,1.71585692573945
"26570",110,"N0268","YEARLY","medianBaggedBEAT",0.0252616969011587,0.0208729407102649,1.54312622520295
"26571",111,"N0268","YEARLY","meanPertBEAT",0.0349483791958508,0.0279894886010619,2.05600224289507
"26572",112,"N0268","YEARLY","medianPertBEAT",0.0390148116860934,0.0313286607219312,2.30087167254575
"26573",113,"N0269","YEARLY","Auto.Arima",0.0388673980925911,0.0364965225513823,2.5297930208366
"26574",114,"N0269","YEARLY","BSTS",0.0506673328544597,0.0489393031121691,3.40577035403992
"26575",115,"N0269","YEARLY","ETS",0.0448269238081034,0.0430975553791764,2.99923018767686
"26576",116,"N0269","YEARLY","THETA",0.111737358056132,0.10452345452933,7.2212198647735
"26577",117,"N0269","YEARLY","BEA",0.0447522485712715,0.0428444603475759,2.97826452085113
"26578",118,"N0269","YEARLY","EAT",0.064856615777623,0.0613725108199628,4.25008102442899
"26579",119,"N0269","YEARLY","BAT",0.0668231214006632,0.0633197600642937,4.38559441321667
"26580",120,"N0269","YEARLY","BET",0.0687774729315884,0.0655201043402251,4.54207346883009
"26581",121,"N0269","YEARLY","BEAT",0.0612553030238795,0.0582642088930144,4.03900335683172
"26582",122,"N0269","YEARLY","medianBEAT",0.0477412346428868,0.0460184292456727,3.20250027085839
"26583",123,"N0269","YEARLY","meanBaggedBEAT",0.0651298287718247,0.0623110057700557,4.32235441746416
"26584",124,"N0269","YEARLY","medianBaggedBEAT",0.0655007414606469,0.0626367446310581,4.34564239631818
"26585",125,"N0269","YEARLY","meanPertBEAT",0.0727508865875997,0.0696012631862828,4.82767623324204
"26586",126,"N0269","YEARLY","medianPertBEAT",0.0667137985168495,0.0638766971179209,4.43161447329132
"26587",127,"N0270","YEARLY","Auto.Arima",0.0683702081544625,0.0635990851368975,4.1516003828011
"26588",128,"N0270","YEARLY","BSTS",0.0765240961240895,0.0715945620981774,4.67555893674133
"26589",129,"N0270","YEARLY","ETS",0.0870084775497608,0.081168447481159,5.29494085186596
"26590",130,"N0270","YEARLY","THETA",0.14595833407702,0.134458998109916,8.7437228254854
"26591",131,"N0270","YEARLY","BEA",0.0772828376364113,0.0721206982387446,4.7073667238028
"26592",132,"N0270","YEARLY","EAT",0.100270052602619,0.0930755102426576,6.06342135338416
"26593",133,"N0270","YEARLY","BAT",0.0967429670404463,0.089884215114997,5.85696071500928
"26594",134,"N0270","YEARLY","BET",0.103016447842998,0.0957406692297509,6.23807420469757
"26595",135,"N0270","YEARLY","BEAT",0.0943033772356624,0.0877052732065375,5.71645574922345
"26596",136,"N0270","YEARLY","medianBEAT",0.081757209481489,0.0763815047896682,4.98524989430365
"26597",137,"N0270","YEARLY","meanBaggedBEAT",0.095460740125439,0.0890542850646608,5.80748150716928
"26598",138,"N0270","YEARLY","medianBaggedBEAT",0.0959902594765124,0.0896620676239223,5.84872913724239
"26599",139,"N0270","YEARLY","meanPertBEAT",0.096670104984878,0.0903495875819907,5.89410904724006
"26600",140,"N0270","YEARLY","medianPertBEAT",0.0946922248468204,0.0884958526328672,5.77341423339576
"26601",1,"N2691","MONTHLY","Auto.Arima",0.0161454497036427,0.0146859827742869,1.40525323175227
"26602",2,"N2691","MONTHLY","BSTS",0.0177981478279263,0.0161874561550119,1.54893000388718
"26603",3,"N2691","MONTHLY","ETS",0.0163275316530955,0.0148518190136444,1.42112242003373
"26604",4,"N2691","MONTHLY","THETA",0.00769157425563901,0.00710411677562275,0.68003398171821
"26605",5,"N2691","MONTHLY","BEA",0.0167565265004184,0.0152417526476477,1.45843521855773
"26606",6,"N2691","MONTHLY","EAT",0.0133602845912511,0.012213972854518,1.16880321116807
"26607",7,"N2691","MONTHLY","BAT",0.0138482638364046,0.0126591852349739,1.21140573911922
"26608",8,"N2691","MONTHLY","BET",0.0139087652768379,0.0127144639814263,1.21669546854637
"26609",9,"N2691","MONTHLY","BEAT",0.0144669458498235,0.0132073436796415,1.26383490934785
"26610",10,"N2691","MONTHLY","medianBEAT",0.016236486286145,0.0147689008939656,1.413187825893
"26611",11,"N2691","MONTHLY","meanBaggedBEAT",0.0129966298833603,0.011831748021072,1.13215474268869
"26612",12,"N2691","MONTHLY","medianBaggedBEAT",0.0140331124028591,0.0128579476668548,1.23046955708527
"26613",13,"N2691","MONTHLY","meanPertBEAT",0.0163036827342332,0.0150655989685764,1.44192925297893
"26614",14,"N2691","MONTHLY","medianPertBEAT",0.0163641948372821,0.0151112503630311,1.4462830972198
"26615",15,"N2692","MONTHLY","Auto.Arima",0.0153126520415588,0.0133869797527985,1.22913085256615
"26616",16,"N2692","MONTHLY","BSTS",0.0131351319560879,0.0114438217078623,1.05068462848599
"26617",17,"N2692","MONTHLY","ETS",0.0154969745112408,0.0135519465991384,1.24428437117435
"26618",18,"N2692","MONTHLY","THETA",0.0105832627268796,0.00923475329220596,0.847957107917902
"26619",19,"N2692","MONTHLY","BEA",0.0146436253690372,0.0127793122112778,1.17329790050295
"26620",20,"N2692","MONTHLY","EAT",0.0137865240961102,0.012033246650255,1.10481059487355
"26621",21,"N2692","MONTHLY","BAT",0.0130011278025064,0.0113333173692701,1.04053813226745
"26622",22,"N2692","MONTHLY","BET",0.0130622605580071,0.0113867376581574,1.04544207102064
"26623",23,"N2692","MONTHLY","BEAT",0.0136224002079474,0.0118831534722401,1.09102217466615
"26624",24,"N2692","MONTHLY","medianBEAT",0.014218670137896,0.0124026374263416,1.13870969982331
"26625",25,"N2692","MONTHLY","meanBaggedBEAT",0.0110207550490844,0.00958901672736793,0.880390724253319
"26626",26,"N2692","MONTHLY","medianBaggedBEAT",0.0128475225903307,0.0111924318796518,1.02758944615078
"26627",27,"N2692","MONTHLY","meanPertBEAT",0.0131430482807788,0.0115141899962083,1.05725181309157
"26628",28,"N2692","MONTHLY","medianPertBEAT",0.0126450005015923,0.011071483391372,1.01659020569992
"26629",29,"N2693","MONTHLY","Auto.Arima",0.00929688420010433,0.00744537334934644,0.707532452016277
"26630",30,"N2693","MONTHLY","BSTS",0.013201756874406,0.0109137054594139,1.03752097623918
"26631",31,"N2693","MONTHLY","ETS",0.0106637552966078,0.00856839227927364,0.814284438443104
"26632",32,"N2693","MONTHLY","THETA",0.00254854865146554,0.00207316132568873,0.198238777387709
"26633",33,"N2693","MONTHLY","BEA",0.0110496156582413,0.0089758236960113,0.853112622232851
"26634",34,"N2693","MONTHLY","EAT",0.00644652465484621,0.00473142078376485,0.449197458877464
"26635",35,"N2693","MONTHLY","BAT",0.00725886671699612,0.0055131918438116,0.523609638142822
"26636",36,"N2693","MONTHLY","BET",0.00771076897751229,0.00588753148712066,0.55919363361843
"26637",37,"N2693","MONTHLY","BEAT",0.00810335558847525,0.0062769919526771,0.596278338217891
"26638",38,"N2693","MONTHLY","medianBEAT",0.00998001879975961,0.00800688281431004,0.76090844522969
"26639",39,"N2693","MONTHLY","meanBaggedBEAT",0.0107930823727534,0.00892609034398699,0.848561384387298
"26640",40,"N2693","MONTHLY","medianBaggedBEAT",0.0106061966974182,0.00875265355540397,0.832052861299609
"26641",41,"N2693","MONTHLY","meanPertBEAT",0.0100960874965404,0.00826388538156171,0.785513178253965
"26642",42,"N2693","MONTHLY","medianPertBEAT",0.0091754217194435,0.00750275487011148,0.713156914353268
"26643",43,"N2694","MONTHLY","Auto.Arima",0.00974040558584369,0.00831032451386682,0.671105832950646
"26644",44,"N2694","MONTHLY","BSTS",0.00632362559326909,0.00523317105598727,0.422691106440714
"26645",45,"N2694","MONTHLY","ETS",0.00925915460871585,0.00786196172267584,0.634848960667233
"26646",46,"N2694","MONTHLY","THETA",0.0230144614922854,0.0202370426111942,1.63499904036686
"26647",47,"N2694","MONTHLY","BEA",0.00842665528574946,0.00711753130678097,0.574750012949394
"26648",48,"N2694","MONTHLY","EAT",0.0139594935423926,0.0121364429492456,0.98031794466158
"26649",49,"N2694","MONTHLY","BAT",0.0129455982738115,0.0112425582696205,0.908133372849273
"26650",50,"N2694","MONTHLY","BET",0.0127823376854585,0.0110931040058901,0.8960477487548
"26651",51,"N2694","MONTHLY","BEAT",0.0120174518049065,0.0103974091328843,0.839812269803762
"26652",52,"N2694","MONTHLY","medianBEAT",0.00949954763316474,0.00808614311827133,0.65297739680894
"26653",53,"N2694","MONTHLY","meanBaggedBEAT",0.0157649613713317,0.0139773587955008,1.12979171654275
"26654",54,"N2694","MONTHLY","medianBaggedBEAT",0.015935080004271,0.0142778473650911,1.1545787161744
"26655",55,"N2694","MONTHLY","meanPertBEAT",0.0150173001441433,0.013403671797906,1.08375571855462
"26656",56,"N2694","MONTHLY","medianPertBEAT",0.0148994143186588,0.013270641114533,1.07292557831787
"26657",57,"N2695","MONTHLY","Auto.Arima",0.0076252681881038,0.0068555356429508,0.625241740851624
"26658",58,"N2695","MONTHLY","BSTS",0.00882119724232683,0.00799817912632896,0.729494431220538
"26659",59,"N2695","MONTHLY","ETS",0.00755430619294462,0.00680931439151455,0.621044744810027
"26660",60,"N2695","MONTHLY","THETA",0.00195910928687811,0.00168732170607172,0.154164672534225
"26661",61,"N2695","MONTHLY","BEA",0.00799461521673085,0.00722100972026475,0.658593638960728
"26662",62,"N2695","MONTHLY","EAT",0.00552728915975221,0.00501226803891577,0.457256817146764
"26663",63,"N2695","MONTHLY","BAT",0.00595067934930426,0.00540855628385392,0.493406712616936
"26664",64,"N2695","MONTHLY","BET",0.00592800642349088,0.00539314920004182,0.492007713936403
"26665",65,"N2695","MONTHLY","BEAT",0.00634499285402798,0.00575874581076905,0.525316220665206
"26666",66,"N2695","MONTHLY","medianBEAT",0.00758720647839398,0.00683046557294428,0.622964100584787
"26667",67,"N2695","MONTHLY","meanBaggedBEAT",0.00435505732181323,0.00375390771811853,0.342327573487552
"26668",68,"N2695","MONTHLY","medianBaggedBEAT",0.00390917742054722,0.00333133301697527,0.303767329324697
"26669",69,"N2695","MONTHLY","meanPertBEAT",0.00511896302084099,0.00451090927932154,0.411411140474661
"26670",70,"N2695","MONTHLY","medianPertBEAT",0.00587258188327272,0.00524237919363894,0.478144988511396
"26671",71,"N2696","MONTHLY","Auto.Arima",0.0389753830419272,0.0364607390856862,3.67046590343634
"26672",72,"N2696","MONTHLY","BSTS",0.055154280390312,0.0492867388623431,4.96647664504195
"26673",73,"N2696","MONTHLY","ETS",0.0241533121296826,0.0221538461736598,2.23141636106584
"26674",74,"N2696","MONTHLY","THETA",0.0228477194424226,0.0205011719885469,2.06593047560589
"26675",75,"N2696","MONTHLY","BEA",0.0393546852900675,0.035967108040563,3.62278630318138
"26676",76,"N2696","MONTHLY","EAT",0.028620033257647,0.026371919082631,2.65593758003603
"26677",77,"N2696","MONTHLY","BAT",0.0389171359370986,0.0354162166455254,3.56762434136139
"26678",78,"N2696","MONTHLY","BET",0.0340094699264419,0.0306472523415166,3.08794116057123
"26679",79,"N2696","MONTHLY","BEAT",0.035215980814099,0.032100624027559,3.23357234628751
"26680",80,"N2696","MONTHLY","medianBEAT",0.0314606852962101,0.0290542710264165,2.92587870470332
"26681",81,"N2696","MONTHLY","meanBaggedBEAT",0.0144973606242139,0.0123844084712021,1.2488502613122
"26682",82,"N2696","MONTHLY","medianBaggedBEAT",0.0152699882891753,0.0137850024098661,1.38877344058901
"26683",83,"N2696","MONTHLY","meanPertBEAT",0.0189340019410632,0.0168605315817007,1.69930270222696
"26684",84,"N2696","MONTHLY","medianPertBEAT",0.0187186510177799,0.0165071470840981,1.66393334704582
"26685",85,"N2697","MONTHLY","Auto.Arima",0.00965260282844949,0.00887275713863759,0.800430405729108
"26686",86,"N2697","MONTHLY","BSTS",0.0172073552617681,0.0154261028252119,1.38996748686855
"26687",87,"N2697","MONTHLY","ETS",0.00929996942131403,0.00849433646777327,0.766270651210234
"26688",88,"N2697","MONTHLY","THETA",0.00318070309993842,0.00263976110074039,0.238580169481551
"26689",89,"N2697","MONTHLY","BEA",0.0119991627652382,0.0109310654772076,0.985556181269296
"26690",90,"N2697","MONTHLY","EAT",0.00689112360118254,0.00629464339830177,0.568212691388383
"26691",91,"N2697","MONTHLY","BAT",0.0093651020047528,0.00852225832565588,0.768690723990461
"26692",92,"N2697","MONTHLY","BET",0.0092483322129862,0.00839611810203445,0.757304139150836
"26693",93,"N2697","MONTHLY","BEAT",0.00934823907648508,0.00851527786118525,0.768085705795406
"26694",94,"N2697","MONTHLY","medianBEAT",0.00946766495863968,0.00866265236717858,0.78144759837986
"26695",95,"N2697","MONTHLY","meanBaggedBEAT",0.0044896825588968,0.00373419577513839,0.336715180711501
"26696",96,"N2697","MONTHLY","medianBaggedBEAT",0.00527275651807881,0.00447801958848178,0.403799691418674
"26697",97,"N2697","MONTHLY","meanPertBEAT",0.00360490741605177,0.00270772540542918,0.244006177960725
"26698",98,"N2697","MONTHLY","medianPertBEAT",0.00334878778490256,0.00244269739001397,0.220105004386932
"26699",99,"N2698","MONTHLY","Auto.Arima",0.00268771873652589,0.00226993955220228,0.202715027763995
"26700",100,"N2698","MONTHLY","BSTS",0.00588613869166319,0.00543773212462213,0.48548197518006
"26701",101,"N2698","MONTHLY","ETS",0.00468454287547182,0.00420031053685787,0.374907010531231
"26702",102,"N2698","MONTHLY","THETA",0.00534878555128138,0.00471002892031537,0.420057029564128
"26703",103,"N2698","MONTHLY","BEA",0.00436927878782673,0.00396932740456076,0.354368004491762
"26704",104,"N2698","MONTHLY","EAT",0.00139598417663169,0.00106036275494324,0.0949315537254648
"26705",105,"N2698","MONTHLY","BAT",0.00155341149148662,0.0013575012240917,0.121493436255902
"26706",106,"N2698","MONTHLY","BET",0.00207746058253826,0.00184669371660598,0.165127793134476
"26707",107,"N2698","MONTHLY","BEAT",0.00221845792865982,0.00194725101013206,0.174054901588343
